conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1765337996201713752,Wed Mar 06 11:25:51 +0000 2024,0,hari ini gue awur awurannn bgt hidupnya kayak gue merasa worthless pengen nabok diri sendiri dan udah capek goblok goblokin diri huhu terima kasih sunghoon udah update soalnya gue cape dan ngga tahan lagi pura2. makasih dah lift up my mood sayangku aku cinta kamu sesemesta https://t.co/WApHUd7mNs,1765337996201713752,https://pbs.twimg.com/media/GH-9h6RawAA0g8x.jpg,,in,sunghoon,0,0,0,https://x.com/svmmerbe/status/1765337996201713752,1717851739100176384,svmmerbe
1764976176257511769,Tue Mar 05 17:04:52 +0000 2024,0,@enginafess Jujur hari ini lagi merasa capek banget mulai dari badan sampe ke pikiran. Udah maksain istirahat tapi tetep ngerasa ga enak. Tapi pas denger cover Jake berulangkali aku nangis dan akhirnya agak lega wkwk. Emang harus nangis dulu baru baikan ini mood:((,1765060927098081660,,enginafess,in,,0,0,0,https://x.com/Jaygungmei01/status/1765060927098081660,1708303463648747520,Jaygungmei01
1762446320915321079,Tue Feb 27 11:55:22 +0000 2024,9,maaf banget aku lagi jarang ngehype konten moots ku ya mood aku sedang tidak baik beberapa hari ini aku bakal balik hype konten temen2 disini kalo aku udah merasa lebih baik. be happy &amp; stay healthy temen - temen‼️,1762446320915321079,,,in,(RPS) writing & manips.,0,4,0,https://x.com/whitetulipsz/status/1762446320915321079,1398140635450802178,whitetulipsz
1760686978276991380,Thu Feb 22 15:24:22 +0000 2024,0,ternyata hari ini beneran capek adaaaa aja yg bikin bad mood dr pagi sampe malem.. tapi ternyata pas liat ni bocah aku merasa gemas sekali,1760686978276991380,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/lolgoodSun/status/1760686978276991380,805771803683491840,lolgoodSun
1758374369687167164,Fri Feb 16 06:14:53 +0000 2024,0,denger berita DAY6 mau comeback bulan Maret jadi merasa kok pas banget sama mood aku hari ini tadi tiba-tiba aja pengen banget pake DP &amp; layout berbau four-leaf clover sampe gonta-ganti terus tiba-tiba aja pengen ngetwt gini ⬇️,1758374369687167164,,,in,,1,0,0,https://x.com/naayaana_a/status/1758374369687167164,61451037,naayaana_a
1755632530752238022,Thu Feb 08 16:39:48 +0000 2024,0,When ada yang ngomong kok ceria kali hari ini lagi seneng ya Padahal lagi dalam kondisi mood yang berantakan disitula aku langsung merasa seperti artis hollywood Jago Akting :),1755632530752238022,,,in,,0,0,0,https://x.com/ardillaam_/status/1755632530752238022,1578056090779910157,ardillaam_
1753345894651658326,Fri Feb 02 09:18:04 +0000 2024,0,@ThedyBear12 Kak. Aku bacanya mikir. Ini si luxy itu bisa tidur gk sih beberapa hari ini. Apa dia gak merasa bersalah dan gelisah gitu udah nipu sana sini. Bener kelakuannya jahat banget ,1753347039969304967,,ThedyBear12,in,,0,0,0,https://x.com/LalaaaDipsi/status/1753347039969304967,1700832329403633664,LalaaaDipsi
1752577542257774953,Wed Jan 31 06:20:22 +0000 2024,1,author thanks yh semalem aku baca ini trs pagi ini mood ngajar aku bagus banyak improve pula di kelas walaupun anak-anak muridku modelan Theo tp aku ttp merasa ngajar hari ini seru btw pekerjaanku sama seperti Mam Devi apakah aku mendapat jodoh seperti dokter Rey ,1752577542257774953,,,in,,0,0,0,https://x.com/chiyopta/status/1752577542257774953,1634479754782068736,chiyopta
1751061249167970531,Sat Jan 27 01:55:09 +0000 2024,0, haii hari ini aku ulang tahun heheh tapi ya merasa biasa aja boleh minta doanya biar aku merasa happy dan mood hari ini heheh semoga doa baik berbalik ke kamu yah terima kasih,1751061249167970531,,,in,Indonesia,0,5,0,https://x.com/tanyakanrl/status/1751061249167970531,1331650559518990336,tanyakanrl
1749826372154142961,Tue Jan 23 16:08:11 +0000 2024,0,Perasaanku aja atau emg hari ini banyak fanart requiem. Tapi aku bahkan lagi ga mood nge rt like. Ntar dulu ngapa requiem aku mau fokus enstars,1749826372154142961,,,in,,1,0,0,https://x.com/bisonvolcano/status/1749826372154142961,1488173562082983940,bisonvolcano
1743555052084564047,Sat Jan 06 08:48:13 +0000 2024,1,jujur bbrp hari ini aku ngerasa tulisan aku lagi kurang bagus selain itu aku merasa ada penurunan minat di beberapa au aku (kurangnya feedback di retrospring maupun qrt) followers aku naik tapi engagementnya nurun dan itu bikin mood nulis aku terjun bebas.,1743555055696204128,,herpresso,in,,0,1,0,https://x.com/herpresso/status/1743555055696204128,759908967162064896,herpresso
1713544560704630896,Sun Oct 15 13:17:14 +0000 2023,0,emangnya mood bisa mempengaruhi masakan kita kah?? Aku merasa hari ini masakan ku buruk :( pdhl biasanya masakanku always good and my family suka sama masakanku. Tapi hari ini my mother said ga suka makananku karena rasanya bad :(,1713544560704630896,,,in,,0,0,0,https://x.com/vaaay__/status/1713544560704630896,1426928189356445706,vaaay__
1713529155256787300,Sun Oct 15 12:16:01 +0000 2023,0,aku ga baik2 aja suk aku butuh banyak hari libur. badan aku capek mood aku beneran jelek bgt akhir2 ini aku sering nangis aku selalu merasa sepi..,1713529155256787300,,,in,,0,1,0,https://x.com/07chilla_/status/1713529155256787300,1364180407,07chilla_
1713086544964440250,Sat Oct 14 06:57:14 +0000 2023,0,Hari iki aku rasae pegel dan ga mood kerjo prei sedino gpp kan -rek soale selama iki aku selalu kerjo terusss tapi khusus hari ini benerr2 capekkk ae aku rasae jd rodok merasa bersalah ga kerjo,1713086544964440250,,,in,"Kota Surabaya, Jawa Timur",0,1,0,https://x.com/sbyfess/status/1713086544964440250,1152437175587241985,sbyfess
1710480935357931649,Sat Oct 07 02:23:28 +0000 2023,0,Asli dah grgr ketemu sherina derby semalem mood aku untuk fangirling menurun drastis kek udah merasa puasss banget senengnya. Hari ini ga fangirlingan dulu deh,1710480935357931649,,,in,Indonesia,0,0,0,https://x.com/cappuccinanoo/status/1710480935357931649,512969533,cappuccinanoo
1709866655520846212,Thu Oct 05 09:42:33 +0000 2023,0,aku sedih banget hari ini aku juga cape try to be ok didepan temen2ku biar perasaanku gak ngerusak mood mereka,1709866655520846212,,,in,,0,1,0,https://x.com/notwhing/status/1709866655520846212,779479913304690689,notwhing
1708797636894130432,Mon Oct 02 12:17:39 +0000 2023,0,@schwazyn @hyacinthscent perasaanku gak enak takut beberapa hari lagi aku dapet ini. beneran ini mau nangis tapi gatau alasannya. mood aku jadi hancur lebur lalu 5 menit kemudian nyengir-nyengir sendiri kayak orang gila:((,1708818526306451476,,tsummerin,in,,0,1,0,https://x.com/tsummerin/status/1708818526306451476,1429786862135115780,tsummerin
1708301606654210237,Sun Oct 01 02:07:48 +0000 2023,0,Hadiah untuk diri sendiri setelah bekerja keras: Eskrim Stroberi! Hari ini aku merasa pantas untuk sedikit melakukan kecurangan dengan menikmati dua skup bersama Yunjin-ie diwaktu istirahat. Memang benar katanya makanan manis dapat membuat kamu bersemangat dan mood membaik! https://t.co/ogS577mN33,1708302662301831553,https://pbs.twimg.com/media/F7UcNn-bcAAnxmy.jpg,leustrois,in,Rated 21+ NSA ㅡ Multiverse RP.,0,0,0,https://x.com/leustrois/status/1708302662301831553,1401908626374021128,leustrois
1706291006180892800,Mon Sep 25 12:54:11 +0000 2023,1,25/09 Hari ini superrrr boring bangett banget karena lagi kram perut bulanan nyatet tipis tipis karena masih ga mood btw aku suka banget kalo lagi pake kutek warna maroon [merasa cantik]️ https://t.co/G4jwAe5N1n,1706291006180892800,https://pbs.twimg.com/media/F632mKjacAAM71T.jpg,,in,study acc only,0,0,0,https://x.com/ambisela/status/1706291006180892800,1297605092376363008,ambisela
1704046710748819793,Tue Sep 19 08:16:10 +0000 2023,0,Laki w ga dibekelin makan siang hari ini krn ku sdg tdk mood untuk masak tapi trus kepikiran dan merasa bersalah. Begitu doi sampe kantor ku minta maaf tapi dia blg gpp yang banyak yg ga bekel jg hari ini aku nanya kok tau banyak yg ga bekel hari ini? ,1704046710748819793,,,in,on the battlefield,0,1,0,https://x.com/mbaupeh/status/1704046710748819793,141582052,mbaupeh
1701314893985751299,Mon Sep 11 19:20:56 +0000 2023,0,Tetep aja ngerasa bagong sih. Merasa dipermalukan aja wkwkwk. Mungkin run out of topic to lifted up the mood jangan w juga yg dijadiin target. Ga asik juga soalnya. Kejadian ini bikin aku diem aja selama berhari-hari.,1701314905146794048,,semutiin,in,,0,1,0,https://x.com/semutiin/status/1701314905146794048,1684191076981280769,semutiin
1699676946194645245,Thu Sep 07 07:09:38 +0000 2023,0,ㅤ Haii selamat pagi! Bagaimana hari kalian? Aku harap vlog kali ini menginspirasi kalian untuk melakukan kegiatan yang bisa membuat mood kalian merasa lebih baik seharian ya. Kia melambaikan tangan ke kamera dengan penampakan wajah bangun tidurnya. Masih ngantuk aku ㅤ https://t.co/cofIPCKNpx,1699681312507035957,https://pbs.twimg.com/media/F5Z7JGQaoAA4_X1.jpg,katanrinabluu,in,"My little boy, enhjaypark. ",0,1,0,https://x.com/katanrinabluu/status/1699681312507035957,1315508124304863233,katanrinabluu
1699340590150746285,Wed Sep 06 08:35:43 +0000 2023,1,Hari ini mood langsung cengar cengir saat Yoga bilang sayang aku mau renov rumahku kamu ada ide design ga? merasa berharga banget padahal cuma ditanya bgtu ahh akumah emang mudah xixixi,1699340590150746285,,,in,"Bali, Indonesia",0,1,0,https://x.com/Peanutessen/status/1699340590150746285,1461334767689895936,Peanutessen
1697882147334533143,Sat Sep 02 08:28:38 +0000 2023,0,@rentfess HAAAAIIII!! Aku sudah pernah jadi Win ter (terhitung sudah dua kali dan merasa cocok) aku mau maju untuk pacaran sama kakak hari ini! Knowing that my girlfriend (you) is currently not in mood I want to be with you so you'll be happy again Kak! https://t.co/wYF9DNZTYa,1697889254821830729,https://pbs.twimg.com/media/F5AdRn5aQAEPlLU.jpg,rentfess,in,,0,1,0,https://x.com/Melankoia/status/1697889254821830729,1518445224816562176,Melankoia
1697620060578431047,Fri Sep 01 14:38:57 +0000 2023,0,I'm unwell and not in the mood now karena kenapa orang itu ga ada hentinya nanyain kabarku lewat temanku gitu. Dan beberapa hari ini ada yang membuka beberapa akun private ku. Akun yang aku nonaktifkan aja juga dia coba buka. Merasa ga aman. Capek. Sec acc ini mungkin ga aman jg,1697620060578431047,,,in,,0,0,0,https://x.com/duckyellowyou/status/1697620060578431047,1387891509731598336,duckyellowyou
1697466124538151071,Fri Sep 01 04:27:17 +0000 2023,4,: Aku menemukan dokumen yang lain! oh aku merasa mood aku sangat baik hari ini : Wah ini hari yang menyenangkan hari ini #DOYOUNG #도영 #TREASURE #트레저 @treasuremembers,1697466128396931555,,kimdoyoung_ina,in,🐰🇮🇩,0,0,1,https://x.com/kimdoyoung_ina/status/1697466128396931555,1298506196396064768,kimdoyoung_ina
1696089103228653922,Mon Aug 28 09:15:28 +0000 2023,271,230828 NCT Melon Today's TMI #JENO Judul : Bat (Tongkat Baseball) Perasaan/mood hari ini : ◜◡◝... Hari ini aku.. mengayunkan tongkat baseball banyak sekali. Karena sudah lama tidak mengayunkan tongkat baseball aku sedikit merasa stresku hilang. + https://t.co/MFwnKPT7wO,1696089103228653922,https://pbs.twimg.com/media/F4m4DIVbsAAI81S.jpg,,in,Indonesia,5,1,67,https://x.com/LeeJeno_IDN/status/1696089103228653922,1191045794243084288,LeeJeno_IDN
1687044303716290560,Thu Aug 03 11:48:45 +0000 2023,0,@ohmybeautybank Nih backpack aku belum lama beli karena merasa butuh barang bawaan banyak termasuk laptop. Dapet tas secakep ini buat dibawa tiap hari bikin mood bagus terus,1687067978985340928,,ohmybeautybank,in,,0,0,0,https://x.com/Moanana71/status/1687067978985340928,1652199432610541568,Moanana71
1686400824547979264,Tue Aug 01 15:37:43 +0000 2023,0,Rasanya gak pernah sebahagia ini bahkan di hari ulang tahun aku sendiri. Kalo udah merasa kayak gini takut tiba-tiba besok ada aja yang bikim mood drop. Tapi let me enjoy this happiness. I'm happy now cuz today is Mark Lee day.,1686400824547979264,,,in,pelukan cokipopku,0,1,0,https://x.com/theoldestof04L/status/1686400824547979264,1250057708700663808,theoldestof04L
1684471398973296646,Thu Jul 27 07:50:52 +0000 2023,18,hari ini lagi sedih banget sampe cuti kerja boleh gak sih kalo aku skip diet! dan makan apapun yang aku mau hari ini aja? pgn rice bowl 2 porsi tp aku ga ada mood olahraga juga. takut merasa bersalah meskipun 1 hari doang ,1684471398973296646,,,in,,3,18,0,https://x.com/diethingy/status/1684471398973296646,1277465017009311747,diethingy
1683498249527894016,Mon Jul 24 16:03:08 +0000 2023,0,@convomf hari ini kumpul organisasi tapi merasa ga dianggep badmood parah sesedih itu sendirian main hp nunggu giliran take video untungnya ada satu dua orang yang ajak ngobrol jd mood naik lagi sedih banget di sosmed maupun rl kaya ga ada yang anggep aku,1683508119685701632,,convomf,in,haijo - chibasho,0,0,0,https://x.com/keithetic/status/1683508119685701632,1441216521544482821,keithetic
1682741061947633669,Sun Jul 23 04:16:19 +0000 2023,1,@starfess Aku suka semua lagunya jadinya lagu favorit itu tergantung mood tapi hari ini favoritku: Knowhow (seriusan lagu yg enak bgt buat memulai hari dan liriknya positive vibes bgt) Eclipse (kalo bisa nikah tapi sama lagu? Mau nikahin Eclipse karena liriknya bikin aku merasa dicintai),1682967855393042432,,starfess,in,stuck with my playlist,0,1,1,https://x.com/dingdday/status/1682967855393042432,949219420282306560,dingdday
1681709029725437952,Wed Jul 19 16:54:11 +0000 2023,0,hari ini agak banyak drama ya haha. pagi azra (kayaknya) marah karena pada ga jelas. padahal aku udh bilang aku ngga ikut. cindy gamau kalo aku ga ikut padahal ada ilda tp azra juga malah bilang mau pergi sendiri aja di grup. dia chat ilda katanya dah ga mood *merasa bersalah*,1681709029725437952,,,in,,0,1,0,https://x.com/dreamydaaze/status/1681709029725437952,1658661072151408640,dreamydaaze
1681264094719148032,Tue Jul 18 11:26:11 +0000 2023,2253,Udh guysss.. disini emg s salah tp itu pasti gk kepikiran dibenaknya kalo r bakal jatuh parah begitu. Diapun juga udh coba minta maaf dn merasa bersalah. Dia juga udh gak takut kalo bakal fyp dg berusaha bikin mood r balik. Aku salmine wr1 dn salmocean mohon maaf utk hari ini ya https://t.co/WCBtW8gIpX,1681264094719148032,https://pbs.twimg.com/ext_tw_video_thumb/1681263961856159744/pu/img/0DnhL2ZpqTXZWPNn.jpg,,in,,22,24,262,https://x.com/muahclisme/status/1681264094719148032,1555453049547927552,muahclisme
1663840425130741760,Wed May 31 09:30:44 +0000 2023,0,Aaaakkk...kayaknya minggu ini aku merasa hidup gt. Dari kemaren happy loo trs hari ini meskipun ada yg nyebelin tp ga lgsg bikin bad mood ,1663840425130741760,,,in,,0,1,0,https://x.com/neenanin/status/1663840425130741760,147417104,neenanin
1663151570824081408,Mon May 29 11:53:29 +0000 2023,0,Mood hari ini dibikin turun naik knpa ya ketika merasa capek dan diterpa cobaan dikerjaan memutuskan pengen cari kerja lain selalu aja ada hal baik yang datang apa aku hrs tunggu dlu diprshaan sekarang? Apa ada hal lain yg dipersiapkan Tuhan buatku disini?,1663151570824081408,,,in,,0,1,0,https://x.com/_matchaice/status/1663151570824081408,1531474174404722688,_matchaice
1659091039758450688,Thu May 18 06:58:22 +0000 2023,0,yh hari ini sedang fase mood swing tbtb sedih karena mamanda masak sayur sop padahal aku lebih suka oseng sawi merasa dunia tidak menyayangiku lagi tapi aku tetap makan dengan sgt lahap polll,1659091039758450688,,,in,your deep heart,0,0,0,https://x.com/sasisusekarr/status/1659091039758450688,1492628426641264640,sasisusekarr
1658480669675368448,Tue May 16 14:32:59 +0000 2023,0,hari ini sbnrnya berobat agak ga mood... tp langsung berubah mood nya membaik krn dr. tya (asistennya dr. bintang) inget dengan aku dan bundaa huhu so happyy (padahal gt doang tp gua merasa diperhatikan aja gt hehe),1658480669675368448,,,in,muka bumi ini,0,1,0,https://x.com/diipuu_/status/1658480669675368448,480283767,diipuu_
1657961506699644929,Mon May 15 04:16:28 +0000 2023,0,@rentfess selamat siang cantik. boleh aku temenin kamu hari ini?? kebetulan aku sangat free buat kamu hari ini aku temenin kamu sambil aku peluk dan puk puk ya?? pasti ga enak banget ya di hari pertama?? aku bakal ada di samping kamu supaya kamu merasa baikan dan mood kamu kembali baik,1657963132227321856,,rentfess,in,closed,0,1,0,https://x.com/fuckinggraph/status/1657963132227321856,1559182691605434368,fuckinggraph
1657645022903439366,Sun May 14 07:25:52 +0000 2023,1,Aku masih geregetan soalnya barengan sama sakitnya aku merasa agak sesak. Terus aku minum obat ini. Lumayan tapi kayak rasa kecantolnya itu masih. Nah otomatis aku lumayan down. Mood buka Discord aja gaada karena aku ga bisa tidur berhari-hari walau nyoba istirahat (cont) https://t.co/zIaq7HNORP,1657648406263910400,https://pbs.twimg.com/media/FwEmcNHaEAcdERF.jpg,G20Arisu,in,"East Java, Indonesia",0,1,0,https://x.com/G20Arisu/status/1657648406263910400,1546982541445345281,G20Arisu
1653273962774933505,Tue May 02 05:43:23 +0000 2023,0,Hari ini terjun payung perasaanku Aku bisa ngambil cuti tahun ini Jaehyun upload Mood Jaehyun ada fansign di Jakarta Ini aku yang belum bisa. Aku salah. Mengapa tuhan Bubu upload #TAEYONG #nct #nct127 #TAEYONG #TAEYONG #TAEYONG #태용 #Jaehyun #JAEHYUN https://t.co/dtHHvAiF8N,1653273962774933505,https://pbs.twimg.com/media/FvGb6AnakAA_oS_.jpg,,in,,0,0,0,https://x.com/Rommiyatun1/status/1653273962774933505,1572916141538021376,Rommiyatun1
1653269303851102208,Tue May 02 05:24:52 +0000 2023,0,aku hari ini kesel bgt ampe banting pintu &amp; mandi di pancuran merasa bersalah sebenernya krn susah kontrol emosi tapi gmn cape² cari inspirasi trs bad mood seketika krn tetiba ada yg masuk kmr tiduran di sampingku sambil main hape pas aku tanggepin malah tersinggung,1653269303851102208,,,in,Earth,0,0,0,https://x.com/nongsuuay/status/1653269303851102208,3039778514,nongsuuay
1652863518662856704,Mon May 01 02:32:26 +0000 2023,0,aku hari ini boleh berisik lagi gasi lagi mood bacot banget. yang merasa terganggu mute aja yaaa,1652863518662856704,,,in,fragile,0,1,0,https://x.com/xskyfallin/status/1652863518662856704,1560545486578552832,xskyfallin
1652323492086575104,Sat Apr 29 14:46:33 +0000 2023,0,Sampe hari ini tuh gw udah merasa jauh lebih baik. Tp triggerer nya itulooh ganggu banget sampe bisa bikin uring2an seharian. Kalo keinget sama mantan semua perasaan negatif tuh selalu muncul pengaruhin mood dlm sehari. Mungkin kah aku mengalami trauma??,1652323492086575104,,,in,My bed,0,0,0,https://x.com/meringuesays/status/1652323492086575104,831196684478590976,meringuesays
1652258075850731520,Sat Apr 29 10:28:25 +0000 2023,0,Enggak. Aku sama sekali belum terburu buru. Pikirku hari ini aku masih bocah menghadapi mood ku sendiripun aku susah merasa tidak ada yg baik untukku semua orng salah di mataku egoisku yg tdak bisa aku biaskan ,1652258529837973504,,preetew_,in,,0,1,0,https://x.com/preetew_/status/1652258529837973504,1472873749103845378,preetew_
1644672838148952065,Sat Apr 08 12:05:35 +0000 2023,0,Mood swing banget dua hari ini. Mostly overthingking merasa bersalah tp ga tau salahnya apa hal2 kecil sepele aja bikin kesal takut cemas dada rasanya penuh sesek dan ini semua aku ga tau sebabnya apa https://t.co/aa5iLohmr9,1644672838148952065,https://pbs.twimg.com/tweet_video_thumb/FtMNOLsaMAAlZQc.jpg,,in,,0,1,0,https://x.com/Lunaticc_D_/status/1644672838148952065,1599329802132987904,Lunaticc_D_
1641457881483735041,Thu Mar 30 15:10:30 +0000 2023,0, Huaaa aku seneng banget kakak update hari ini makasih kak udh buat mood ku baik. Hari ini aku liat ada autor akunnya ke deact aku sempet takut akun kakak ju... - yaampun aku merasa dicari makasih banyak kekhawatirannya ya anon tapi gaper... #tellonym https://t.co/zVQZpueAzw,1641457881483735041,,,in,lost,0,0,0,https://x.com/jnlrje/status/1641457881483735041,1454819051159494657,jnlrje
1639961502940811264,Sun Mar 26 12:04:25 +0000 2023,0,Beberapa hari ini mood lagi naik turun banget. Ngerasa kosong sulit berkonsentrasi ngga ada semangat merasa tertekan karena tagihan² tugas butuh teman ngobrol ngerasa kesepian. Mungkin karena masih masa haid juga ya... Tapi aku bener2 ngga ada semangat sama sekali :'),1639961502940811264,,,in,,0,0,0,https://x.com/bknadmnsasa/status/1639961502940811264,1432739709743079427,bknadmnsasa
1637473154443669504,Sun Mar 19 15:16:37 +0000 2023,0,DeepTalk sama dia sambil nyore mood ku beberapa hari ini berubah-ubah dan aku merasa aneh sama fase sekarang. Thank u for today putt dengan meresapi kata mu hari ini aku bisa belajar hal baru lagi https://t.co/gipd2abATp,1637473154443669504,https://pbs.twimg.com/media/Frl5JmyaQAA4hbm.jpg,,in,Surga,0,0,0,https://x.com/poochfunmy/status/1637473154443669504,1185852270115639297,poochfunmy
1632576424417837056,Mon Mar 06 02:58:46 +0000 2023,0,Hari ini nolak dengerin spg susu hamil. Karna semalem tidur aku berantakan bgt jadinya mood ikut berantakan. Nolak baik2 jgn hubungii dulu ya mba. Dia minta maaf. W jadi merasa bersalah habis telepon ditutup. Maap ya mba ,1632576424417837056,,,in,,0,0,0,https://x.com/suaranetijen/status/1632576424417837056,88335980,suaranetijen
1630942250485030912,Wed Mar 01 15:51:39 +0000 2023,0,@convomfs Hari ini bikin kacau pikiran dan mood ku kenapa? IPK ku ancur and aku ga tau harus bilang apa ke orang tua.. Mo nanges ga punya temen untuk keluh kesah pusing cape stress ga tau harus gimana merasa diri sendiri bodoh dan tidak berguna hidup klo bunuh diri ga dosa udah....,1630958988643950593,,convomfs,in,Indonesia,0,0,0,https://x.com/PurpleDaisy_Mey/status/1630958988643950593,1600549996608094208,PurpleDaisy_Mey
1621707139764060161,Thu Feb 23 07:07:37 +0000 2023,0,@beisooji Keren chef zy! Kapan-kapan ajakin aku masak bareng dong chef zy. __ Moodku hari ini cuma setengahnya dari itu alias 500% good aja. Aku lagi merasa sedih &amp; bosen kayaknya sih gara-gara belum ngobrol sama Kak Suzy deh. Mood Kak Suzy hari ini apa?,1628652785385480192,,beisuji,in,“VI/VI” ★,0,0,0,https://x.com/Yiereon/status/1628652785385480192,788197585483812864,Yiereon
1625650636586098688,Wed Feb 15 00:18:09 +0000 2023,0,ya Allah kenapa rasanya merasa bersalah banget hari ni mood aku ga bagus ya biasalah masa adaptasi di lingkungan baru emang selalu gitu rasanya pas mood ga bagus gini dosa banget kalo jutek ke orang tua tapi ini perasaan emang ga bisa dikontrol,1625650636586098688,,,in,,1,1,0,https://x.com/nafiislife/status/1625650636586098688,1533405813137559552,nafiislife
1624087445653585920,Fri Feb 10 16:46:35 +0000 2023,0,Aku senang. Hari ini aku senang xixixi ternyata merasa cantik aja tuh bikin mood senang seharian yah ,1624087445653585920,,,in,Indonesia,0,0,0,https://x.com/owdeeey/status/1624087445653585920,194049082,owdeeey
1622869729542311936,Tue Feb 07 08:07:49 +0000 2023,0,SELAMA INI AKU DITIPU RESTORAN Selama ini kalau laper banget pesennya yang spesial hari ini gak mood jadi pesen yang biasa. DAN AKU GAK MENEMUKAN PERBEDAAN SAMA SEKALI t____t beda di harga aja. Yang dateng sama persis. Merasa tertipu.,1622869729542311936,,,in,,0,0,0,https://x.com/potatheoz/status/1622869729542311936,739023347057602560,potatheoz
1620805264667738113,Wed Feb 01 16:16:49 +0000 2023,0,@greyygirl ya ampun kak masa gitu sumpah hari ini aku mood ku anjlok gara gara kimrey karna ini au pertama yang aku merasa ini brightwin pikiran ku mereka brightwin .. jadi tolong buat happy end ,1620818460845674496,,greyygirl,in,,0,0,0,https://x.com/esjeruk_02/status/1620818460845674496,1563777709506891776,esjeruk_02
1619887372665253888,Mon Jan 30 02:37:00 +0000 2023,0,Aku merasa ini seperti self healing beberapa hari ini mood meningkat hati damai emosi stabil banget meski Mecca lagi aktif banget dan lari2an terus. Mungkin ini yang dari dulu aku butuhkan nyaman. Tentunya only with my daughter and my husband,1619887372665253888,,,in,"Subah, Central Java",0,0,0,https://x.com/NovianditaPutry/status/1619887372665253888,1127705660,NovianditaPutry
1616372759982125057,Fri Jan 20 09:51:12 +0000 2023,0,Yang ditanya selalu udah dapat panggilan apa enggak. Emang sih kita yg mengatur mood kita setiap hari. Jangan sampai orang lain merusaknya. Cuma hal kecil ini kenapa ya selalu bikin aku sedih bikin aku merasa gak berguna. Pdhal pencapaianku sejauh ini itu udah ada.,1616372765141127168,,bibblegum97_,in,"Bali, Indonesia",0,0,0,https://x.com/bibblegum97_/status/1616372765141127168,1358345275283152898,bibblegum97_
1615937862842847233,Thu Jan 19 05:27:42 +0000 2023,0,@dinikopi13 @nna Ini aku pakai bagus kok.. cuma kalo di ber AC aku merasa dia kurang lembab jadi harus pakai dua kali kalo dipakai pagi hari lebih enak karena wanginya enak naikin mood ,1615944066516287489,,dinikopi13,in,sukaskincarean@gmail.com,0,0,0,https://x.com/sukaskincarean/status/1615944066516287489,1572072290,sukaskincarean
1615624051648778240,Wed Jan 18 08:16:05 +0000 2023,0,Hari ini benar benar sedang berjuang membangun mood baik. Jika aku merasa otak dan perasaan sedang tidak sinkron aku akan menyelesaikan pekerjaan dimana pun aku mau. https://t.co/hrSqCJWdyr,1615624051648778240,https://pbs.twimg.com/media/FmvYzkpaUAMOOmE.jpg,,in,Indonesia,0,0,0,https://x.com/miauw101/status/1615624051648778240,1229969510964301825,miauw101
1166611362375774215,Wed Jan 18 00:41:12 +0000 2023,0,@ikramwiese Sedang melakukan hal yg sama tapi tidak kuat kalo lari Kak aku ganti jalan cepat awalnya 30 menit per hari skrg ini jadi 60menit per hari. Belum ada perubahan signifikan tp aku merasa mood jauh lebih bagus kulit sehat BAB rutin &amp; lancar. Thankyou Kak sudah memotivasi ,1615509576761356288,,ikramwiese,in,dalam gulungan benang,0,0,0,https://x.com/perajutmuda/status/1615509576761356288,63381858,perajutmuda
1613833769492033538,Fri Jan 13 09:42:08 +0000 2023,0,tau ah capek gue lu mood moodan gue juga mau begitu ah lagiiiiaaann sih apaya gtau hari ini aku bilang km lagi soasik deh kyk gtau ga merasa bersalah kah? padahal ngomongin orang begitu tp sendirinya ga ngerasa bersalah,1613833769492033538,,,in,,0,0,0,https://x.com/markleemipa/status/1613833769492033538,1432338732514877441,markleemipa
1613026363044159488,Wed Jan 11 04:16:20 +0000 2023,0,Hari ini sedang mendung entah mengapa aku merasa lesu. Tidak mood melakukan apapun. Sejenak terdiam memandangi dinding kamar matanya terpaku pada deretan buku. Ia terperanjak mengambil salah satu buku tersebut agak sedikit berdebu. Sambil mengusap-usap ia membaca judul buku.,1613027001300054017,,midENAMI,in,SND,0,1,0,https://x.com/midENAMI/status/1613027001300054017,1292350821523316736,midENAMI
1603369753027846144,Thu Dec 15 12:41:52 +0000 2022,0,hari ini aku mood swing bgt. I have a bad day gara gara something in RL. tapi gak sampe nangis sih. Tiba tiba merasa malas hidup ingin mengasingkan diri saja. Even males baca manga. Then buka twt hampir semua tweet yg lewat kuketawain,1603369753027846144,,,in,,0,1,0,https://x.com/tilgogreen/status/1603369753027846144,1268357702536683521,tilgogreen
1603231746245292032,Thu Dec 15 03:33:29 +0000 2022,0,15-12-2022 Aku merasa bersyukur untuk setiap bagian dari hidupku yang udah support aku sampai di hari ini. Seluruh tubuhku orang-orang disekelilingku every part of my room idol-ku yang udah jadi mood booster para ojol yang udah anterin aku kesana-sini. Terima kasih banyak!,1603231746245292032,,,in,13.00-22.00,1,0,0,https://x.com/flukesinbloom/status/1603231746245292032,1299990335808913408,flukesinbloom
